entrezgene	hgnc_symbol	ensembl_gene_id	chromosome_name	band	geneLength	gcContent
7538	ZFP36	ENSG00000128016	19	q13.2	1752	0.584409230319848
259287	TAS2R41	ENSG00000221855	7	q35	924	0.501082251082251
100286922	100286922	ENSG00000178836	2	q37.1	1030	0.516504854368932
9301	SNORD27	ENSG00000275996	11	q12.3	72	0.375
2120	ETV6	ENSG00000139083	12	p13.2	6011	0.512810217012423
81555	YIPF5	ENSG00000145817	5	q31.3	3453	0.439477483644908
100131208	SNAP25-AS1	ENSG00000227906	20	p12.2	2959	0.495502078156493
7536	SF1	ENSG00000168066	11	q13.1	4686	0.566180649324553
160518	DENND5B	ENSG00000170456	12	p11.21	10790	0.467776775987911
6781	STC1	ENSG00000159167	8	p21.2	3877	0.495936609093994
11152	WDR45	ENSG00000196998	X	p11.23	3220	0.584286877879728
10730	YME1L1	ENSG00000136758	10	p12.1	6314	0.415471780175006
10254	STAM2	ENSG00000115145	2	q23.3	6155	0.397534354419769
53836	GPR87	ENSG00000138271	3	q25.1	1519	0.432213629194807
440533	PSG8	ENSG00000124467	19	q13.2	2380	0.491135268360151
3490	IGFBP7	ENSG00000163453	4	q12	1317	0.505685685309302
4283	CXCL9	ENSG00000138755	4	q21.1	2545	0.425803213711874
91851	CHRDL1	ENSG00000101938	X	q23	4159	0.492002350182681
646799	ZAR1L	ENSG00000189167	13	q13.1	1103	0.469421142455313
23568	ARL2BP	ENSG00000102931	16	q13	2125	0.4641512788547
57684	ZBTB26	ENSG00000171448	9	q33.2	2112	0.595695156595833
100302204	MIR548I1	ENSG00000221737	3	q21.2	149	0.389261744966443
100616448	MIR4792	ENSG00000265028	3	p24.2	74	0.72972972972973
407029	MIR30A	ENSG00000207827	6	q13	71	0.535211267605634
768218	MIR766	ENSG00000211578	X	q24	111	0.558558558558559
10095	ARPC1B	ENSG00000130429	7	q22.1	1531	0.617304328622325
406973	MIR196A2	ENSG00000207924	12	q13.13	110	0.481818181818182
100616285	MIR4645	ENSG00000266750	6	p25.2	77	0.441558441558442
100616454	MIR4497	ENSG00000263510	12	q24.11	89	0.831460674157303
693171	MIR586	ENSG00000207769	6	p21.1	97	0.329896907216495
100500809	MIR23C	ENSG00000264566	X	p22.12	100	0.45
9050	PSTPIP2	ENSG00000152229	18	q21.1	3024	0.472168884026847
439941	FER1L6-AS1	ENSG00000181171	8	q24.13	2315	0.456753407923673
421	ARVCF	ENSG00000099889	22	q11.21	4167	0.646489758470356
129831	RBM45	ENSG00000155636	2	q31.2	1784	0.405485418300512
8614	STC2	ENSG00000113739	5	q35.2	5901	0.560917626475083
2057	EPOR	ENSG00000187266	19	p13.2	2900	0.653631274170189
23415	KCNH4	ENSG00000089558	17	q21.2	3923	0.615919484610193
51601	LIPT1	ENSG00000144182	2	q11.2	2019	0.515484367299525
55763	EXOC1	ENSG00000090989	4	q12	3582	0.41776195063656
245973	ATP6V1C2	ENSG00000143882	2	p25.1	3240	0.516578174380398
83935	TMEM133	ENSG00000170647	11	q22.1	1856	0.370689655172414
89782	LMLN	ENSG00000185621	3	q29	7154	0.459385810695937
57605	PITPNM2	ENSG00000090975	12	q24.31	7280	0.61496589678652
79803	HPS6	ENSG00000166189	10	q24.32	2672	0.642215568862275
55152	DALRD3	ENSG00000178149	3	p21.31	2173	0.599585523071934
29992	PILRA	ENSG00000085514	7	q22.1	1625	0.53576567983674
85293	KRTAP3-3	ENSG00000212899	17	q21.2	704	0.485795454545455
55270	NUDT15	ENSG00000136159	13	q14.2	2408	0.491527546648708
219493	OR5AR1	ENSG00000172459	11	q12.1	933	0.468381564844587
55039	TRMT12	ENSG00000183665	8	q24.13	2219	0.477242000901307
5725	5725	ENSG00000011304	19	p13.3	3281	0.576799923623457
100616459	100616459	ENSG00000011304	19	p13.3	62	0.806451612903226
79166	LILRP2	ENSG00000170858	19	q13.42	5287	0.460563646680537
26045	LRRTM2	ENSG00000146006	5	q31.2	5628	0.412741757196828
693230	MIR645	ENSG00000208018	20	q13.13	94	0.563829787234043
693153	MIR568	ENSG00000259976	3	q13.31	95	0.242105263157895
2281	FKBP1B	ENSG00000119782	2	p23.3	1153	0.547365610272868
55821	ALLC	ENSG00000151360	2	p25.3	2540	0.481958458054995
4224	MEP1A	ENSG00000112818	6	p12.3	3124	0.471720860882688
100861555	LINC00565	ENSG00000260910	13	q34	2478	0.556900726392252
574495	MIR522	ENSG00000283685	19	q13.42	87	0.448275862068966
55634	KRBOX4	ENSG00000147121	X	p11.3	2486	0.51380757782062
100130015	URAHP	ENSG00000222019	16	q24.3	2136	0.660793975635643
9498	SLC4A8	ENSG00000050438	12	q13.13	16807	0.481153182048925
574463	MIR519E	ENSG00000207810	19	q13.42	84	0.392857142857143
2560	GABRB1	ENSG00000163288	4	p12	4634	0.447371977302367
4940	OAS3	ENSG00000111331	12	q24.13	7736	0.580531543238386
51305	KCNK9	ENSG00000169427	8	q24.3	3542	0.572238279801027
100847040	MIR5704	ENSG00000265859	3	q22.1	77	0.428571428571429
768217	MIR769	ENSG00000211580	19	q13.32	118	0.61864406779661
388698	FLG2	ENSG00000143520	1	q21.3	9122	0.465080836602774
344787	ZNF860	ENSG00000197385	3	p23	3206	0.500709187696664
79872	CBLL1	ENSG00000105879	7	q22.3	4339	0.4278772393199
283385	MORN3	ENSG00000139714	12	q24.31	1211	0.588570627007485
23367	LARP1	ENSG00000155506	5	q33.2	7548	0.5472584324577
440225	NF1P9	ENSG00000281347	15	q11.2	1932	0.437836442796855
3783	KCNN4	ENSG00000104783	19	q13.31	2240	0.590883988924064
377630	USP17L2	ENSG00000223443	8	p23.1	1593	0.521029504080352
488	ATP2A2	ENSG00000174437	12	q24.11	8878	0.471980507160686
6819	SULT1C2	ENSG00000198203	2	q12.3	3019	0.475960178217041
7263	TST	ENSG00000128311	22	q12.3	1805	0.621636560472043
51099	ABHD5	ENSG00000011198	3	p21.33	5353	0.474190160585751
128209	KLF17	ENSG00000171872	1	p34.1	3839	0.527798308378412
55016	MARCH1	ENSG00000145416	4	q32.3	5733	0.452229375771938
1850	DUSP8	ENSG00000184545	11	p15.5	4473	0.650737797075817
27020	NPTN	ENSG00000156642	15	q24.1	2454	0.496268041874315
7367	UGT2B17	ENSG00000197888	4	q13.2	2076	0.41104682599322
26233	FBXL6	ENSG00000182325	8	q24.3	3310	0.634872296810436
255631	COL24A1	ENSG00000171502	1	p22.3	9815	0.514816442526312
8876	VNN1	ENSG00000112299	6	q23.2	4773	0.4252947181854
392197	USP17L7	ENSG00000226430	8	p23.1	1593	0.500313873195229
100505746	ITGB2-AS1	ENSG00000227039	21	q22.3	2395	0.528195678054808
9267	CYTH1	ENSG00000108669	17	q25.3	4002	0.5308194437137
26039	SS18L1	ENSG00000184402	20	q13.33	5086	0.61110734883547
55764	IFT122	ENSG00000163913	3	q21.3	5474	0.51271536053007
221357	GSTA5	ENSG00000182793	6	p12.2	844	0.44549906833609
342618	SLFN14	ENSG00000236320	17	q12	2882	0.447889780969221
127833	SYT2	ENSG00000143858	1	q32.1	7788	0.571855393094204
56851	EMC7	ENSG00000134153	15	q14	1053	0.449715230170109
221303	FAM162B	ENSG00000183807	6	q22.1	1036	0.533363165893491
389658	FAM150A	ENSG00000196711	8	q11.23	1171	0.433266540809408
673	BRAF	ENSG00000157764	7	q34	2946	0.449848020127342
284346	ZNF575	ENSG00000176472	19	q13.31	2729	0.611140568937322
81545	FBXO38	ENSG00000145868	5	q32	4424	0.444378230276352
6297	SALL2	ENSG00000165821	14	q11.2	5080	0.584893771229528
120863	DEPDC4	ENSG00000166153	12	q23.1	1945	0.393415747089747
100132341	CLUHP3	ENSG00000131797	16	p11.2	1776	0.559775047966516
57492	ARID1B	ENSG00000049618	6	q25.3	13292	0.554909208896242
4166	CHST6	ENSG00000183196	16	q23.1	7041	0.550587384167351
248	ALPI	ENSG00000163295	2	q37.1	2632	0.614956805888141
51150	SDF4	ENSG00000078808	1	p36.33	5082	0.633359881057913
4798	NFRKB	ENSG00000170322	11	q24.3	5315	0.534186088832388
56104	PCDHGB1	ENSG00000254221	5	q31.3	4616	0.591478546089669
10876	EDDM3A	ENSG00000181562	14	q11.2	879	0.460528119146603
8520	HAT1	ENSG00000128708	2	q31.1	3162	0.409774535506417
5778	PTPN7	ENSG00000143851	1	q32.1	4917	0.570358647991664
114791	TUBGCP5	ENSG00000275835	15	q11.2	5235	0.43002393303734
5138	PDE2A	ENSG00000186642	11	q13.4	4696	0.577402515166065
4245	MGAT1	ENSG00000131446	5	q35.3	4066	0.63075847001903
760	CA2	ENSG00000104267	8	q21.2	1666	0.494237195022024
81570	CLPB	ENSG00000162129	11	q13.4	3403	0.539391678834155
6494	SIPA1	ENSG00000213445	11	q13.1	3856	0.64698951085487
53347	UBASH3A	ENSG00000160185	21	q22.3	3285	0.565557239276425
5494	PPM1A	ENSG00000100614	14	q23.1	11501	0.431880010164971
5693	PSMB5	ENSG00000100804	14	q11.2	1454	0.503052724301556
9904	RBM19	ENSG00000122965	12	q24.21	5646	0.550044405111193
440087	SMCO3	ENSG00000179256	12	p12.3	2104	0.398606433034222
56681	SAR1A	ENSG00000079332	10	q22.1	3071	0.44311422714375
222235	FBXL13	ENSG00000161040	7	q22.1	3623	0.415627336609487
51114	ZDHHC9	ENSG00000188706	X	q26.1	4968	0.527304813428073
203245	NAIF1	ENSG00000171169	9	q34.11	3398	0.594651989073956
3141	HLCS	ENSG00000159267	21	q22.13	7368	0.532361147632488
92579	G6PC3	ENSG00000141349	17	q21.31	1831	0.582088365180288
2516	NR5A1	ENSG00000136931	9	q33.3	3718	0.648253089820512
150737	TTC30B	ENSG00000196659	2	q31.2	2644	0.448184568835098
115201	ATG4A	ENSG00000101844	X	q22.3	2616	0.431328568214223
254950	KRTAP15-1	ENSG00000186970	21	q22.11	453	0.483443708609271
53336	CPXCR1	ENSG00000147183	X	q21.31	1629	0.41659910248069
6202	RPS8	ENSG00000142937	1	p34.1	705	0.538791037622813
10667	FARS2	ENSG00000145982	6	p25.1	2148	0.506254475031802
347127	SPATA31D5P	ENSG00000240632	9	q21.32	4864	0.451672274860157
55125	CEP192	ENSG00000101639	18	p11.21	11205	0.428230365896232
23495	TNFRSF13B	ENSG00000240505	17	p11.2	2111	0.57712997867132
3850	KRT3	ENSG00000186442	12	q13.13	2310	0.542331153899146
51512	GTSE1	ENSG00000075218	22	q13.31	4242	0.548099941162865
100289473	100289473	ENSG00000232528	20	p13	747	0.546539534123552
56905	C15orf39	ENSG00000167173	15	q24.2	4749	0.616452402026419
143279	HECTD2	ENSG00000165338	10	q23.32	6262	0.384353739812693
5671	PSG3	ENSG00000221826	19	q13.2	2300	0.489505492512151
375519	GJB7	ENSG00000164411	6	q15	2280	0.500970318398453
2626	GATA4	ENSG00000136574	8	p23.1	3904	0.60456424324414
8471	IRS4	ENSG00000133124	X	q22.3	3881	0.560937902602422
5090	PBX3	ENSG00000167081	9	q33.3	3267	0.503592763808685
115703	ARHGAP33	ENSG00000004777	19	q13.12	4647	0.646674023261818
10663	CXCR6	ENSG00000172215	3	p21.31	2087	0.495554451724473
4654	MYOD1	ENSG00000129152	11	p15.1	1806	0.67473487115788
836	CASP3	ENSG00000164305	4	q35.1	2865	0.446426234824418
10282	BET1	ENSG00000105829	7	q21.3	6265	0.406820652028826
8846	ALKBH1	ENSG00000100601	14	q24.3	2585	0.497782245175018
4207	BORCS8-MEF2B	ENSG00000064489	19	p13.11	2242	0.650344758996472
8874	ARHGEF7	ENSG00000102606	13	q34	10641	0.482068841755836
1803	DPP4	ENSG00000197635	2	q24.2	4239	0.420678512817738
494143	CHAC2	ENSG00000143942	2	p16.2	1275	0.482910328780109
7332	UBE2L3	ENSG00000185651	22	q11.21	3947	0.535084134027653
22866	CNKSR2	ENSG00000149970	X	p22.12	7089	0.424770851675707
60370	AVPI1	ENSG00000119986	10	q24.2	1392	0.610816968467487
4241	MELTF	ENSG00000163975	3	q29	4811	0.631214193431173
55286	C4orf19	ENSG00000154274	4	p14	3794	0.522622118106781
150094	SIK1	ENSG00000142178	21	q22.3	4703	0.603899985976284
6778	STAT6	ENSG00000166888	12	q13.3	4395	0.57492699571084
7165	TPD52L2	ENSG00000101150	20	q13.33	2428	0.536903369905055
79884	MAP9	ENSG00000164114	4	q32.1	7751	0.358994347143751
3202	HOXA5	ENSG00000106004	7	p15.2	1657	0.526858869077373
23331	TTC28	ENSG00000100154	22	q12.1	11795	0.56018244145032
51569	UFM1	ENSG00000120686	13	q13.3	3978	0.446416690338295
91319	DERL3	ENSG00000099958	22	q11.23	3648	0.609088529720993
439934	LINC00575	ENSG00000231782	4	q21.22	910	0.470393640285018
51138	COPS4	ENSG00000138663	4	q21.22	1748	0.417493501303115
84879	MFSD2A	ENSG00000168389	1	p34.2	2201	0.545246656872552
7163	TPD52	ENSG00000076554	8	q21.13	5299	0.454051445808366
55857	KIZ	ENSG00000088970	20	p11.23	2198	0.426230364713876
55610	VPS50	ENSG00000004766	7	q21.2	5874	0.388387783776586
50852	TRAT1	ENSG00000163519	3	q13.13	1695	0.381851091887868
222663	SCUBE3	ENSG00000146197	6	p21.31	5163	0.567651302684371
84061	MAGT1	ENSG00000102158	X	q21.1	4563	0.431259540492776
25777	SUN2	ENSG00000100242	22	q13.1	4563	0.61495028361635
10314	LANCL1	ENSG00000115365	2	q34	4610	0.481620362406677
11322	TMC6	ENSG00000141524	17	q25.3	4408	0.635112295000438
60682	SMAP1	ENSG00000112305	6	q13	4385	0.463184375327218
4947	OAZ2	ENSG00000180304	15	q22.31	1915	0.550457828835891
146433	IL34	ENSG00000157368	16	q22.1	1917	0.606256174877292
375056	MIA3	ENSG00000154305	1	q41	8388	0.435425913256255
9130	FAM50A	ENSG00000071859	X	q28	1352	0.574141010957881
9689	BZW1	ENSG00000082153	2	q33.1	3669	0.467746037061541
56977	STOX2	ENSG00000173320	4	q35.1	4703	0.509677676866725
51092	SIDT2	ENSG00000149577	11	q23.3	4080	0.564753433967252
55667	DENND4C	ENSG00000137145	9	p22.1	10823	0.406915836907867
947	CD34	ENSG00000174059	1	q32.2	3589	0.497143178381312
2053	EPHX2	ENSG00000120915	8	p21.2	2850	0.522775103926639
643664	SLC35G6	ENSG00000259224	17	p13.1	1195	0.601624097068127
161142	FAM71D	ENSG00000172717	14	q23.3	2976	0.447500244996737
10480	EIF3M	ENSG00000149100	11	p13	1338	0.417793368726231
1312	1312	ENSG00000093010	22	q11.21	3122	0.613952385926599
100616414	100616414	ENSG00000093010	22	q11.21	82	0.621951219512195
225	ABCD2	ENSG00000173208	12	q12	5341	0.404498161959291
83445	GSG1	ENSG00000111305	12	p13.1	2969	0.519761373314065
4818	NKG7	ENSG00000105374	19	q13.41	826	0.592606304039231
4862	NPAS2	ENSG00000170485	2	q11.2	4179	0.542802169576988
4595	MUTYH	ENSG00000132781	1	p34.1	2279	0.604641868683445
100132708	CYP4F30P	ENSG00000214081	2	q21.1	3079	0.47865858439252
85014	TMEM141	ENSG00000244187	9	q34.3	866	0.604994913386315
57089	ENTPD7	ENSG00000198018	10	q24.2	8738	0.485655933950847
547	KIF1A	ENSG00000130294	2	q37.3	10654	0.606811522807287
55379	LRRC59	ENSG00000108829	17	q21.33	2915	0.560899231114895
80700	UBXN6	ENSG00000167671	19	p13.3	1993	0.622536137424459
391723	HELT	ENSG00000187821	4	q35.1	1236	0.654902172954689
55801	IL26	ENSG00000111536	12	q15	1047	0.358677941928971
201514	ZNF584	ENSG00000171574	19	q13.43	2407	0.564680854809833
9088	PKMYT1	ENSG00000127564	16	p13.3	2870	0.647513736736238
5308	PITX2	ENSG00000164093	4	q25	5208	0.568513760379919
57587	CFAP97	ENSG00000164323	4	q35.1	6307	0.458289924156033
1033	CDKN3	ENSG00000100526	14	q22.2	891	0.44005261453516
9314	KLF4	ENSG00000136826	9	q31.2	3215	0.582036194852143
8890	EIF2B4	ENSG00000115211	2	p23.3	4192	0.544162379790791
4686	NCBP1	ENSG00000136937	9	q22.33	5380	0.431566531950829
65991	FUNDC2	ENSG00000165775	X	q28	2964	0.499170818016895
124872	B4GALNT2	ENSG00000167080	17	q21.32	2110	0.572103407584855
10434	LYPLA1	ENSG00000120992	8	q11.23	3181	0.461846853895986
146849	CCDC42	ENSG00000161973	17	p13.1	1380	0.548687599348411
23598	PATZ1	ENSG00000100105	22	q12.2	4817	0.565525406989697
256691	MAMDC2	ENSG00000165072	9	q21.12	3618	0.470266291758506
79065	ATG9A	ENSG00000198925	2	q35	5028	0.58277850399873
84659	RNASE7	ENSG00000165799	14	q11.2	1499	0.528411827717348
65244	SPATS2	ENSG00000123352	12	q13.12	5362	0.44858523247981
339327	ZNF546	ENSG00000187187	19	q13.2	4593	0.4609585984246
54813	KLHL28	ENSG00000179454	14	q21.2	6797	0.428570036058115
1814	DRD3	ENSG00000151577	3	q13.31	2043	0.510828998631431
1740	DLG2	ENSG00000150672	11	q14.1	12123	0.446864960626518
100616176	MIR4708	ENSG00000266740	14	q23.3	66	0.515151515151515
100422911	MIR500B	ENSG00000239057	X	p11.23	79	0.556962025316456
65108	MARCKSL1	ENSG00000175130	1	p35.1	1562	0.661337432123867
29123	ANKRD11	ENSG00000167522	16	q24.3	14090	0.595203763429615
9270	ITGB1BP1	ENSG00000119185	2	p25.1	3444	0.530378555687502
23036	ZNF292	ENSG00000188994	6	q14.3	12165	0.44766726645909
10006	ABI1	ENSG00000136754	10	p12.1	3776	0.484765225316898
219453	OR8K5	ENSG00000181752	11	q12.1	924	0.4004329004329
23516	SLC39A14	ENSG00000104635	8	p21.3	5300	0.557070928701109
22898	DENND3	ENSG00000105339	8	q24.3	11537	0.546859479423192
85360	SYDE1	ENSG00000105137	19	p13.12	3955	0.635326917437746
10879	SMR3B	ENSG00000171201	4	q13.3	920	0.452803940676645
2556	GABRA3	ENSG00000011677	X	q28	2785	0.483148064446424
6368	CCL23	ENSG00000274736	17	q12	625	0.502197565773297
90379	DCAF15	ENSG00000132017	19	p13.12	2276	0.615181804619562
3781	KCNN2	ENSG00000080709	5	q22.3	3021	0.450089816355242
5621	PRNP	ENSG00000171867	20	p13	2964	0.576365546520006
3240	HP	ENSG00000257017	16	q22.2	1431	0.498001787825476
9971	NR1H4	ENSG00000012504	12	q23.1	2594	0.40511593481759
442914	MIR369	ENSG00000199025	14	q32.31	70	0.371428571428571
390038	OR51D1	ENSG00000197428	11	p15.4	1124	0.506227758007117
197370	NSMCE1	ENSG00000169189	16	p12.1	1811	0.526255410457053
85569	GALP	ENSG00000197487	19	q13.43	938	0.587807532659117
83868	TTTY13	ENSG00000184991	Y	q11.223	659	0.471009554946753
100302209	MIR1185-2	ENSG00000221614	14	q32.31	85	0.388235294117647
204801	NLRP11	ENSG00000179873	19	q13.43	4273	0.466362792878475
257	ALX3	ENSG00000156150	1	p13.3	1478	0.654988834347939
57829	ZP4	ENSG00000116996	1	q43	2474	0.509439678970791
490	ATP2B1	ENSG00000070961	12	q21.33	6933	0.396278145421091
119749	OR4C46	ENSG00000185926	11	q11	930	0.445161290322581
677801	SNORA14A	ENSG00000201643	7	q11.23	134	0.455223880597015
51069	MRPL2	ENSG00000112651	6	p21.1	2236	0.537561905637437
5279	PIGC	ENSG00000135845	1	q24.3	3065	0.428446581369131
563	AZGP1	ENSG00000160862	7	q22.1	1265	0.539641711882154
125	ADH1B	ENSG00000196616	4	q23	4710	0.450165856530931
100126343	MIR874	ENSG00000216009	5	q31.2	78	0.692307692307692
147965	FAM98C	ENSG00000130244	19	q13.2	1275	0.660504921598326
1769	DNAH8	ENSG00000124721	6	p21.2	15121	0.405764279454745
100036565	SNORD115-28	ENSG00000200801	15	q11.2	74	0.391891891891892
54064	LINC00160	ENSG00000230978	21	q22.12	694	0.4745204419484
84973	SNHG7	ENSG00000233016	9	q34.3	4526	0.614609390958512
6311	ATXN2	ENSG00000204842	12	q24.12	9279	0.467751123659445
170961	ANKRD24	ENSG00000089847	19	p13.3	4122	0.628440222098669
63897	HEATR6	ENSG00000068097	17	q23.1	3945	0.468642646739645
145216	LINC00637	ENSG00000258735	14	q32.33	2056	0.619471157463843
4285	MIPEP	ENSG00000027001	13	q12.12	3214	0.446086114320104
83693	HSDL1	ENSG00000103160	16	q24.1	3668	0.525880280759967
724024	MIR654	ENSG00000207934	14	q32.31	81	0.530864197530864
407056	MIR99B	ENSG00000207550	19	q13.41	70	0.671428571428571
51121	RPL26L1	ENSG00000037241	5	q35.1	710	0.521920153918221
442911	MIR346	ENSG00000199104	10	q23.2	95	0.673684210526316
100506385	LINC01426	ENSG00000234380	21	q22.12	3136	0.509338923255493
11336	EXOC3	ENSG00000180104	5	p15.33	2762	0.564470986443445
221960	CCZ1B	ENSG00000146574	7	p22.1	3443	0.439626566799291
10376	TUBA1B	ENSG00000123416	12	q13.12	3326	0.543482930105916
23416	KCNH3	ENSG00000135519	12	q13.12	3853	0.643482984750296
32	ACACB	ENSG00000076555	12	q24.11	9535	0.545750955671075
9729	KIAA0408	ENSG00000189367	6	q22.33	8988	0.397535306315376
143458	LDLRAD3	ENSG00000179241	11	p13	3085	0.582588967593116
5618	PRLR	ENSG00000113494	5	p13.2	12470	0.465161390824796
9553	MRPL33	ENSG00000243147	2	p23.2	518	0.460157374084421
199704	ZNF585A	ENSG00000196967	19	q13.12	4183	0.484004967449664
6557	SLC12A1	ENSG00000074803	15	q21.1	12021	0.44021695071665
80818	ZNF436	ENSG00000125945	1	p36.12	4814	0.539572501500647
90665	TBL1Y	ENSG00000092377	Y	p11.2	2541	0.501393655358481
9406	ZRANB2	ENSG00000132485	1	p31.1	3145	0.419930281789851
57057	TBX20	ENSG00000164532	7	p14.2	1824	0.522054125105069
26164	MTG2	ENSG00000101181	20	q13.33	3011	0.611867484065256
50853	VILL	ENSG00000136059	3	p22.2	3702	0.59666710487184
51361	HOOK1	ENSG00000134709	1	p32.1	6135	0.418812556081208
92255	LMBRD2	ENSG00000164187	5	p13.2	3237	0.392166065425261
9019	MPZL1	ENSG00000197965	1	q24.2	6063	0.487710376534778
107	ADCY1	ENSG00000164742	7	p12.3	12931	0.560101390711163
7073	TIAL1	ENSG00000151923	10	q26.11	4709	0.406290446995924
5470	PPEF2	ENSG00000156194	4	q21.1	4258	0.466734669130391
7409	VAV1	ENSG00000141968	19	p13.3	3061	0.547304775710484
9694	EMC2	ENSG00000104412	8	q23.1	1238	0.4026737772726
11040	PIM2	ENSG00000102096	X	p11.23	2187	0.599822479047179
55544	RBM38	ENSG00000132819	20	q13.31	2388	0.663751894193594
23567	ZNF346	ENSG00000113761	5	q35.2	5004	0.522375079611311
390110	ACCSL	ENSG00000205126	11	p11.2	1867	0.511003779603274
57037	ANKMY2	ENSG00000106524	7	p21.1	2667	0.432419223861635
8504	PEX3	ENSG00000034693	6	q24.2	2927	0.4101882136506
83877	TM2D2	ENSG00000169490	8	p11.22	3641	0.47977026899016
151174	151174	ENSG00000186235	2	q37.3	1959	0.631636782384002
283189	OR9G4	ENSG00000172457	11	q12.1	984	0.452235772357724
148362	BROX	ENSG00000162819	1	q41	2038	0.4211148118907
283254	HARBI1	ENSG00000180423	11	p11.2	1522	0.558335920090887
5977	DPF2	ENSG00000133884	11	q13.1	2530	0.567197283502051
28952	CCDC22	ENSG00000101997	X	p11.23	2815	0.611292693002002
119765	OR4B1	ENSG00000175619	11	p11.2	930	0.46989247311828
26269	FBXO8	ENSG00000164117	4	q34.1	2563	0.419979037003079
9669	EIF5B	ENSG00000158417	2	q11.2	4705	0.404865019616325
29980	DONSON	ENSG00000159147	21	q22.11	4011	0.433002037480858
1118	CHIT1	ENSG00000133063	1	q32.1	7132	0.535253417799152
55049	C19orf60	ENSG00000006015	19	p13.11	2389	0.6635812068202
79581	SLC52A2	ENSG00000185803	8	q24.3	2230	0.668035710000703
619351	LINC00589	ENSG00000251191	8	p12	1398	0.4908236037579
1774	DNASE1L1	ENSG00000013563	X	q28	3605	0.600231012018732
221191	PRSS54	ENSG00000103023	16	q21	1810	0.521904195985924
55705	IPO9	ENSG00000198700	1	q32.1	11416	0.496914705717153
257044	C1orf101	ENSG00000179397	1	q44	3770	0.391518687920726
101059948	101059948	ENSG00000268655	19	q13.33	492	0.625915896255737
55638	SYBU	ENSG00000147642	8	q23.2	5156	0.52622081684709
1773	DNASE1	ENSG00000213918	16	p13.3	3098	0.574259762396956
333929	SNAI3	ENSG00000185669	16	q24.2	1713	0.67608177568506
55024	BANK1	ENSG00000153064	4	q24	4001	0.417506271306503
100288687	DUX4	ENSG00000260596	4	q35.2	1736	0.540643302440938
152579	SCFD2	ENSG00000184178	4	q12	3174	0.474258287142196
23327	NEDD4L	ENSG00000049759	18	q21.31	9754	0.477925876051405
51060	TXNDC12	ENSG00000117862	1	p32.3	4350	0.459957631439014
57532	NUFIP2	ENSG00000108256	17	q11.2	10880	0.427125483841593
1975	EIF4B	ENSG00000063046	12	q13.13	4293	0.495937586854551
139135	PASD1	ENSG00000166049	X	q28	3250	0.460428711753596
79986	ZNF702P	ENSG00000242779	19	q13.41	2997	0.482993704960617
726	CAPN5	ENSG00000149260	11	q13.5	6036	0.610472719989414
54976	C20orf27	ENSG00000101220	20	p13	3316	0.642793527953474
