hgnc_symbol	ensembl_gene_id	chromosome_name	feature	included
SOX2	ENSG00000181449	3	SOX2|6657	TRUE
SOX30	ENSG00000039600	5	SOX30|11063	FALSE
SOX3	ENSG00000134595	X	SOX3|6658	TRUE
SOX4	ENSG00000124766	6	SOX4|6659	TRUE
SOX5	ENSG00000134532	12	SOX5|6660	TRUE
55553	ENSG00000110693	11	SOX6|55553	TRUE
SOX7	ENSG00000171056	8	SOX7|83595	FALSE
SOX8	ENSG00000005513	16	SOX8|30812	TRUE
SOX9	ENSG00000125398	17	SOX9|6662	TRUE
SP100	ENSG00000067066	2	SP100|6672	TRUE
SP140L	ENSG00000185404	2	SP140L|93349	FALSE
SP140	ENSG00000079263	2	SP140|11262	FALSE
SP1	ENSG00000185591	12	SP1|6667	TRUE
SP2	ENSG00000167182	17	SP2|6668	TRUE
SP3	ENSG00000172845	2	SP3|6670	TRUE
SP4	ENSG00000105866	7	SP4|6671	TRUE
SP5	ENSG00000204335	2	SP5|389058	FALSE
SP6	ENSG00000189120	17	SP6|80320	FALSE
SP7	ENSG00000170374	12	SP7|121340	FALSE
SP8	ENSG00000164651	7	SP8|221833	FALSE
SP9	ENSG00000217236	2	SP9|100131390	FALSE
SPA17	ENSG00000064199	11	SPA17|53340	FALSE
SPACA1	ENSG00000118434	6	SPACA1|81833	FALSE
SPACA3	ENSG00000141316	17	SPACA3|124912	FALSE
SPACA4	ENSG00000177202	19	SPACA4|171169	FALSE
SPACA5	ENSG00000171489	X	SPACA5|389852	FALSE
SPAG16	ENSG00000144451	2	SPAG16|79582	TRUE
SPAG17	ENSG00000155761	1	SPAG17|200162	FALSE
SPAG1	ENSG00000104450	8	SPAG1|6674	TRUE
SPAG4	ENSG00000061656	20	SPAG4|6676	FALSE
SPAG5	ENSG00000076382	17	SPAG5|10615	TRUE
SPAG6	ENSG00000077327	10	SPAG6|9576	FALSE
SPAG7	ENSG00000091640	17	SPAG7|9552	TRUE
SPAG8	ENSG00000137098	9	SPAG8|26206	FALSE
SPAG9	ENSG00000008294	17	SPAG9|9043	FALSE
SPAM1	ENSG00000106304	7	SPAM1|6677	FALSE
SPANXC	ENSG00000198573	X	SPANXC|64663	FALSE
SPANXN1	ENSG00000203923	X	SPANXN1|494118	FALSE
SPANXN2	ENSG00000268988	X	SPANXN2|494119	FALSE
SPANXN3	ENSG00000189252	X	SPANXN3|139067	FALSE
SPANXN4	ENSG00000189326	X	SPANXN4|441525	FALSE
SPANXN5	ENSG00000204363	X	SPANXN5|494197	FALSE
SPARCL1	ENSG00000152583	4	SPARCL1|8404	FALSE
SPARC	ENSG00000113140	5	SPARC|6678	FALSE
SPAST	ENSG00000021574	2	SPAST|6683	TRUE
SPATA12	ENSG00000186451	3	SPATA12|353324	FALSE
SPATA16	ENSG00000144962	3	SPATA16|83893	FALSE
SPATA17	ENSG00000162814	1	SPATA17|128153	FALSE
SPATA18	ENSG00000163071	4	SPATA18|132671	FALSE
SPATA19	ENSG00000166118	11	SPATA19|219938	FALSE
SPATA20	ENSG00000006282	17	SPATA20|64847	TRUE
SPATA21	ENSG00000187144	1	SPATA21|374955	FALSE
SPATA22	ENSG00000141255	17	SPATA22|84690	FALSE
SPATA24	ENSG00000170469	5	SPATA24|202051	FALSE
SPATA2L	ENSG00000158792	16	SPATA2L|124044	FALSE
SPATA2	ENSG00000158480	20	SPATA2|9825	TRUE
SPATA3	ENSG00000173699	2	SPATA3|130560	FALSE
SPATA4	ENSG00000150628	4	SPATA4|132851	FALSE
SPATA5L1	ENSG00000171763	15	SPATA5L1|79029	FALSE
SPATA5	ENSG00000145375	4	SPATA5|166378	FALSE
SPATA6	ENSG00000132122	1	SPATA6|54558	FALSE
SPATA7	ENSG00000042317	14	SPATA7|55812	FALSE
SPATA8	ENSG00000185594	15	SPATA8|145946	FALSE
SPATA9	ENSG00000145757	5	SPATA9|83890	FALSE
SPATC1	ENSG00000186583	8	SPATC1|375686	FALSE
SPATS1	ENSG00000249481	6	SPATS1|221409	FALSE
SPATS2L	ENSG00000196141	2	SPATS2L|26010	TRUE
SPATS2	ENSG00000123352	12	SPATS2|65244	TRUE
SPC24	ENSG00000161888	19	SPC24|147841	FALSE
SPC25	ENSG00000152253	2	SPC25|57405	FALSE
SPCS1	ENSG00000114902	3	SPCS1|28972	TRUE
SPCS2	ENSG00000118363	11	SPCS2|9789	TRUE
SPCS3	ENSG00000129128	4	SPCS3|60559	TRUE
SPDEF	ENSG00000124664	6	SPDEF|25803	FALSE
SPDYA	ENSG00000163806	2	SPDYA|245711	FALSE
SPDYC	ENSG00000204710	11	SPDYC|387778	FALSE
SPDYE1	ENSG00000136206	7	SPDYE1|285955	FALSE
SPDYE3	ENSG00000214300	7	SPDYE3|441272	FALSE
SPDYE4	ENSG00000183318	17	SPDYE4|388333	FALSE
SPDYE5	ENSG00000170092	7	SPDYE5|442590	FALSE
SPDYE6	ENSG00000260097	7	SPDYE6|729597	FALSE
SPDYE7P	ENSG00000179994	7	SPDYE7P|441251	FALSE
SPEF1	ENSG00000101222	20	SPEF1|25876	FALSE
SPEF2	ENSG00000152582	5	SPEF2|79925	FALSE
10290	ENSG00000072195	2	SPEG|10290	TRUE
SPEM1	ENSG00000181323	17	SPEM1|374768	FALSE
SPEN	ENSG00000065526	1	SPEN|23013	TRUE
SPERT	ENSG00000174015	13	SPERT|220082	FALSE
SPESP1	ENSG00000258484	15	SPESP1|246777	FALSE
SPG11	ENSG00000104133	15	SPG11|80208	TRUE
SPG20	ENSG00000133104	13	SPG20|23111	TRUE
SPG21	ENSG00000090487	15	SPG21|51324	TRUE
SPG7	ENSG00000197912	16	SPG7|6687	TRUE
SPHAR	ENSG00000213029	1	SPHAR|10638	TRUE
SPHK1	ENSG00000176170	17	SPHK1|8877	FALSE
SPHK2	ENSG00000063176	19	SPHK2|56848	TRUE
SPHKAP	ENSG00000153820	2	SPHKAP|80309	TRUE
SPI1	ENSG00000066336	11	SPI1|6688	TRUE
SPIB	ENSG00000269404	19	SPIB|6689	FALSE
SPIC	ENSG00000166211	12	SPIC|121599	FALSE
SPIN1	ENSG00000106723	9	SPIN1|10927	TRUE
SPIN2A	ENSG00000147059	X	SPIN2A|54466	FALSE
SPIN2B	ENSG00000186787	X	SPIN2B|474343	FALSE
SPIN3	ENSG00000204271	X	SPIN3|169981	TRUE
SPIN4	ENSG00000186767	X	SPIN4|139886	FALSE
SPINK13	ENSG00000214510	5	SPINK13|153218	FALSE
SPINK14	ENSG00000196800	5	SPINK14|408187	FALSE
SPINK1	ENSG00000164266	5	SPINK1|6690	FALSE
SPINK2	ENSG00000128040	4	SPINK2|6691	FALSE
SPINK4	ENSG00000122711	9	SPINK4|27290	FALSE
SPINK5	ENSG00000133710	5	SPINK5|11005	FALSE
SPINK6	ENSG00000178172	5	SPINK6|404203	FALSE
SPINK7	ENSG00000145879	5	SPINK7|84651	FALSE
SPINK8	ENSG00000229453	3	SPINK8|646424	FALSE
SPINK9	ENSG00000204909	5	SPINK9|643394	FALSE
EPPIN	ENSG00000101448	20	SPINLW1|57119	FALSE
SPINT1	ENSG00000166145	15	SPINT1|6692	FALSE
SPINT2	ENSG00000167642	19	SPINT2|10653	TRUE
SPINT3	ENSG00000101446	20	SPINT3|10816	FALSE
SPINT4	ENSG00000149651	20	SPINT4|391253	FALSE
SPIRE1	ENSG00000134278	18	SPIRE1|56907	TRUE
SPIRE2	ENSG00000204991	16	SPIRE2|84501	TRUE
SPNS1	ENSG00000169682	16	SPNS1|83985	TRUE
SPNS2	ENSG00000183018	17	SPNS2|124976	TRUE
SPNS3	ENSG00000182557	17	SPNS3|201305	FALSE
6693	ENSG00000197471	16	SPN|6693	FALSE
SPO11	ENSG00000054796	20	SPO11|23626	FALSE
SPOCD1	ENSG00000134668	1	SPOCD1|90853	TRUE
SPOCK1	ENSG00000152377	5	SPOCK1|6695	TRUE
SPOCK2	ENSG00000107742	10	SPOCK2|9806	TRUE
SPOCK3	ENSG00000196104	4	SPOCK3|50859	TRUE
SPON1	ENSG00000262655	11	SPON1|10418	TRUE
SPON2	ENSG00000159674	4	SPON2|10417	FALSE
SPOPL	ENSG00000144228	2	SPOPL|339745	TRUE
SPOP	ENSG00000121067	17	SPOP|8405	TRUE
SPP1	ENSG00000118785	4	SPP1|6696	TRUE
SPP2	ENSG00000072080	2	SPP2|6694	FALSE
SPPL2A	ENSG00000138600	15	SPPL2A|84888	TRUE
SPPL2B	ENSG00000005206	19	SPPL2B|56928	TRUE
SPPL3	ENSG00000157837	12	SPPL3|121665	TRUE
SPRED1	ENSG00000166068	15	SPRED1|161742	TRUE
SPRED2	ENSG00000198369	2	SPRED2|200734	TRUE
SPRED3	ENSG00000188766	19	SPRED3|399473	FALSE
SPRN	ENSG00000203772	10	SPRN|503542	TRUE
SPRR1A	ENSG00000169474	1	SPRR1A|6698	FALSE
SPRR1B	ENSG00000169469	1	SPRR1B|6699	FALSE
SPRR2A	ENSG00000241794	1	SPRR2A|6700	FALSE
SPRR2B	ENSG00000196805	1	SPRR2B|6701	FALSE
SPRR2D	ENSG00000163216	1	SPRR2D|6703	FALSE
SPRR2E	ENSG00000203785	1	SPRR2E|6704	FALSE
SPRR2F	ENSG00000244094	1	SPRR2F|6705	FALSE
SPRR2G	ENSG00000159516	1	SPRR2G|6706	FALSE
SPRR3	ENSG00000163209	1	SPRR3|6707	FALSE
SPRR4	ENSG00000184148	1	SPRR4|163778	FALSE
SPRY1	ENSG00000164056	4	SPRY1|10252	TRUE
SPRY2	ENSG00000136158	13	SPRY2|10253	TRUE
SPRY4	ENSG00000187678	5	SPRY4|81848	TRUE
SPRYD3	ENSG00000167778	12	SPRYD3|84926	TRUE
SPRYD4	ENSG00000176422	12	SPRYD4|283377	FALSE
TRIM51	ENSG00000124900	11	SPRYD5|84767	FALSE
SPR	ENSG00000116096	2	SPR|6697	TRUE
SPSB1	ENSG00000171621	1	SPSB1|80176	TRUE
84727	ENSG00000111671	12	SPSB2|84727	FALSE
SPSB3	ENSG00000162032	16	SPSB3|90864	TRUE
SPSB4	ENSG00000175093	3	SPSB4|92369	TRUE
SPTA1	ENSG00000163554	1	SPTA1|6708	FALSE
SPTAN1	ENSG00000197694	9	SPTAN1|6709	FALSE
SPTBN1	ENSG00000115306	2	SPTBN1|6711	FALSE
SPTBN2	ENSG00000173898	11	SPTBN2|6712	TRUE
SPTBN4	ENSG00000160460	19	SPTBN4|57731	TRUE
SPTBN5	ENSG00000137877	15	SPTBN5|51332	FALSE
6710	ENSG00000070182	14	SPTB|6710	TRUE
SPTLC1	ENSG00000090054	9	SPTLC1|10558	TRUE
SPTLC2	ENSG00000100596	14	SPTLC2|9517	TRUE
SPTLC3	ENSG00000172296	20	SPTLC3|55304	FALSE
SPTY2D1	ENSG00000179119	11	SPTY2D1|144108	TRUE
SPZ1	ENSG00000164299	5	SPZ1|84654	FALSE
SQLE	ENSG00000104549	8	SQLE|6713	TRUE
SQRDL	ENSG00000137767	15	SQRDL|58472	TRUE
SQSTM1	ENSG00000161011	5	SQSTM1|8878	TRUE
U2SURP	ENSG00000163714	3	SR140|23350	TRUE
SRA1	ENSG00000213523	5	SRA1|10011	TRUE
SRBD1	ENSG00000068784	2	SRBD1|55133	TRUE
SRCAP	ENSG00000080603	16	SRCAP|10847	TRUE
SRCIN1	ENSG00000277363	17	SRCIN1|80725	TRUE
SSC4D	ENSG00000146700	7	SRCRB4D|136853	FALSE
SRC	ENSG00000197122	20	SRC|6714	TRUE
SRD5A1	ENSG00000145545	5	SRD5A1|6715	TRUE
SRD5A2	ENSG00000277893	2	SRD5A2|6716	FALSE
SRD5A3	ENSG00000128039	4	SRD5A3|79644	FALSE
SREBF1	ENSG00000072310	17	SREBF1|6720	TRUE
SREBF2	ENSG00000198911	22	SREBF2|6721	TRUE
SRFBP1	ENSG00000151304	5	SRFBP1|153443	FALSE
SRF	ENSG00000112658	6	SRF|6722	TRUE
SRGAP1	ENSG00000196935	12	SRGAP1|57522	TRUE
SRGAP2	ENSG00000266028	1	SRGAP2|23380	TRUE
SRGAP3	ENSG00000196220	3	SRGAP3|9901	TRUE
SRGN	ENSG00000122862	10	SRGN|5552	TRUE
SRI	ENSG00000075142	7	SRI|6717	TRUE
SRL	ENSG00000185739	16	SRL|6345	FALSE
SRMS	ENSG00000125508	20	SRMS|6725	FALSE
SRM	ENSG00000116649	1	SRM|6723	TRUE
SRP14	ENSG00000140319	15	SRP14|6727	TRUE
SRP19	ENSG00000153037	5	SRP19|6728	TRUE
SRP54	ENSG00000100883	14	SRP54|6729	TRUE
SRP68	ENSG00000167881	17	SRP68|6730	TRUE
SRP72	ENSG00000174780	4	SRP72|6731	TRUE
SRP9	ENSG00000143742	1	SRP9|6726	TRUE
SRPK1	ENSG00000096063	6	SRPK1|6732	TRUE
SRPK2	ENSG00000135250	7	SRPK2|6733	TRUE
SRPK3	ENSG00000184343	X	SRPK3|26576	FALSE
SRPRB	ENSG00000144867	3	SRPRB|58477	TRUE
SRPRA	ENSG00000182934	11	SRPR|6734	TRUE
SRPX2	ENSG00000102359	X	SRPX2|27286	TRUE
SRPX	ENSG00000101955	X	SRPX|8406	TRUE
SRRD	ENSG00000100104	22	SRRD|402055	FALSE
SRRM1	ENSG00000133226	1	SRRM1|10250	TRUE
SRRM2	ENSG00000167978	16	SRRM2|23524	FALSE
SRRM3	ENSG00000177679	7	SRRM3|222183	TRUE
SRRM4	ENSG00000139767	12	SRRM4|84530	TRUE
SRRM5	ENSG00000226763	19	SRRM5|100170229	FALSE
SRRT	ENSG00000087087	7	SRRT|51593	TRUE
SRR	ENSG00000167720	17	SRR|63826	TRUE
SRXN1	ENSG00000271303	20	SRXN1|140809	TRUE
SRY	ENSG00000184895	Y	SRY|6736	FALSE
SS18L1	ENSG00000184402	20	SS18L1|26039	TRUE
SS18L2	ENSG00000008324	3	SS18L2|51188	TRUE
SS18	ENSG00000141380	18	SS18|6760	TRUE
SSBP1	ENSG00000106028	7	SSBP1|6742	TRUE
SSBP2	ENSG00000145687	5	SSBP2|23635	TRUE
SSBP3	ENSG00000157216	1	SSBP3|23648	TRUE
SSBP4	ENSG00000130511	19	SSBP4|170463	TRUE
SSB	ENSG00000138385	2	SSB|6741	TRUE
SSC5D	ENSG00000179954	19	SSC5D|284297	FALSE
SSFA2	ENSG00000138434	2	SSFA2|6744	TRUE
SSH1	ENSG00000084112	12	SSH1|54434	TRUE
SSH2	ENSG00000141298	17	SSH2|85464	TRUE
SSH3	ENSG00000172830	11	SSH3|54961	TRUE
SSNA1	ENSG00000176101	9	SSNA1|8636	TRUE
SSPN	ENSG00000123096	12	SSPN|8082	TRUE
SSPO	ENSG00000197558	7	SSPO|23145	TRUE
SSR1	ENSG00000124783	6	SSR1|6745	TRUE
SSR2	ENSG00000163479	1	SSR2|6746	TRUE
SSR3	ENSG00000114850	3	SSR3|6747	TRUE
SSR4	ENSG00000180879	X	SSR4|6748	TRUE
SSRP1	ENSG00000149136	11	SSRP1|6749	TRUE
SSSCA1	ENSG00000173465	11	SSSCA1|10534	FALSE
SSTR1	ENSG00000139874	14	SSTR1|6751	TRUE
SSTR2	ENSG00000180616	17	SSTR2|6752	TRUE
SSTR3	ENSG00000278195	22	SSTR3|6753	FALSE
SSTR4	ENSG00000132671	20	SSTR4|6754	FALSE
SSTR5	ENSG00000162009	16	SSTR5|6755	FALSE
SST	ENSG00000157005	3	SST|6750	TRUE
SSU72	ENSG00000160075	1	SSU72|29101	TRUE
SSX1	ENSG00000126752	X	SSX1|6756	FALSE
SSX2IP	ENSG00000117155	1	SSX2IP|117178	TRUE
SSX3	ENSG00000165584	X	SSX3|10214	FALSE
SSX5	ENSG00000165583	X	SSX5|6758	FALSE
SSX7	ENSG00000187754	X	SSX7|280658	FALSE
ST13	ENSG00000100380	22	ST13|6767	TRUE
ST14	ENSG00000149418	11	ST14|6768	FALSE
ST18	ENSG00000147488	8	ST18|9705	TRUE
ST20	ENSG00000180953	15	ST20|400410	FALSE
ST3GAL1	ENSG00000008513	8	ST3GAL1|6482	TRUE
ST3GAL2	ENSG00000157350	16	ST3GAL2|6483	TRUE
ST3GAL3	ENSG00000126091	1	ST3GAL3|6487	TRUE
ST3GAL4	ENSG00000110080	11	ST3GAL4|6484	TRUE
ST3GAL5	ENSG00000115525	2	ST3GAL5|8869	TRUE
ST3GAL6	ENSG00000064225	3	ST3GAL6|10402	TRUE
ST5	ENSG00000166444	11	ST5|6764	TRUE
ST6GAL1	ENSG00000073849	3	ST6GAL1|6480	TRUE
ST6GAL2	ENSG00000144057	2	ST6GAL2|84620	TRUE
ST6GALNAC1	ENSG00000070526	17	ST6GALNAC1|55808	FALSE
ST6GALNAC2	ENSG00000070731	17	ST6GALNAC2|10610	FALSE
ST6GALNAC3	ENSG00000184005	1	ST6GALNAC3|256435	FALSE
ST6GALNAC4	ENSG00000136840	9	ST6GALNAC4|27090	TRUE
ST6GALNAC5	ENSG00000117069	1	ST6GALNAC5|81849	TRUE
ST6GALNAC6	ENSG00000160408	9	ST6GALNAC6|30815	TRUE
ST7L	ENSG00000007341	1	ST7L|54879	FALSE
ST7-AS1	ENSG00000227199	7	ST7OT1|93653	FALSE
ST7-AS2	ENSG00000226367	7	ST7OT2|93654	FALSE
93655	ENSG00000004866	7	ST7OT3|93655	FALSE
ST7-OT4	ENSG00000214188	7	ST7OT4|338069	FALSE
7982	ENSG00000004866	7	ST7|7982	TRUE
ST8SIA1	ENSG00000111728	12	ST8SIA1|6489	TRUE
ST8SIA2	ENSG00000140557	15	ST8SIA2|8128	FALSE
ST8SIA3	ENSG00000177511	18	ST8SIA3|51046	TRUE
ST8SIA4	ENSG00000113532	5	ST8SIA4|7903	TRUE
ST8SIA5	ENSG00000101638	18	ST8SIA5|29906	FALSE
ST8SIA6	ENSG00000148488	10	ST8SIA6|338596	FALSE
STAB1	ENSG00000010327	3	STAB1|23166	TRUE
STAB2	ENSG00000136011	12	STAB2|55576	FALSE
STAC2	ENSG00000141750	17	STAC2|342667	TRUE
STAC3	ENSG00000185482	12	STAC3|246329	FALSE
STAC	ENSG00000144681	3	STAC|6769	FALSE
STAG1	ENSG00000118007	3	STAG1|10274	TRUE
STAG2	ENSG00000101972	X	STAG2|10735	TRUE
STAG3L4	ENSG00000106610	7	STAG3L4|64940	FALSE
STAG3	ENSG00000066923	7	STAG3|10734	FALSE
STAM2	ENSG00000115145	2	STAM2|10254	TRUE
STAMBPL1	ENSG00000138134	10	STAMBPL1|57559	TRUE
STAMBP	ENSG00000124356	2	STAMBP|10617	TRUE
STAM	ENSG00000136738	10	STAM|8027	TRUE
STAP1	ENSG00000035720	4	STAP1|26228	FALSE
STAP2	ENSG00000178078	19	STAP2|55620	FALSE
STARD10	ENSG00000214530	11	STARD10|10809	TRUE
STARD13	ENSG00000133121	13	STARD13|90627	TRUE
STARD3NL	ENSG00000010270	7	STARD3NL|83930	TRUE
STARD3	ENSG00000131748	17	STARD3|10948	TRUE
STARD4	ENSG00000164211	5	STARD4|134429	TRUE
STARD5	ENSG00000172345	15	STARD5|80765	FALSE
STARD6	ENSG00000174448	18	STARD6|147323	FALSE
STARD7	ENSG00000084090	2	STARD7|56910	TRUE
STARD8	ENSG00000130052	X	STARD8|9754	TRUE
STAR	ENSG00000147465	8	STAR|6770	FALSE
STAT1	ENSG00000115415	2	STAT1|6772	TRUE
STAT2	ENSG00000170581	12	STAT2|6773	TRUE
STAT3	ENSG00000168610	17	STAT3|6774	TRUE
STAT4	ENSG00000138378	2	STAT4|6775	FALSE
STAT5A	ENSG00000126561	17	STAT5A|6776	TRUE
STAT5B	ENSG00000173757	17	STAT5B|6777	TRUE
STAT6	ENSG00000166888	12	STAT6|6778	TRUE
STATH	ENSG00000126549	4	STATH|6779	FALSE
STAU1	ENSG00000124214	20	STAU1|6780	TRUE
STAU2	ENSG00000040341	8	STAU2|27067	TRUE
STBD1	ENSG00000118804	4	STBD1|8987	FALSE
STC1	ENSG00000159167	8	STC1|6781	FALSE
STC2	ENSG00000113739	5	STC2|8614	TRUE
STEAP1	ENSG00000164647	7	STEAP1|26872	FALSE
STEAP2	ENSG00000157214	7	STEAP2|261729	TRUE
STEAP3	ENSG00000115107	2	STEAP3|55240	TRUE
STEAP4	ENSG00000127954	7	STEAP4|79689	FALSE
STIL	ENSG00000123473	1	STIL|6491	FALSE
6786	ENSG00000167323	11	STIM1|6786	TRUE
STIM2	ENSG00000109689	4	STIM2|57620	TRUE
STIP1	ENSG00000168439	11	STIP1|10963	TRUE
STK10	ENSG00000072786	5	STK10|6793	TRUE
STK11IP	ENSG00000144589	2	STK11IP|114790	TRUE
STK11	ENSG00000118046	19	STK11|6794	TRUE
STK16	ENSG00000115661	2	STK16|8576	TRUE
STK17A	ENSG00000164543	7	STK17A|9263	TRUE
STK17B	ENSG00000081320	2	STK17B|9262	TRUE
STK24	ENSG00000102572	13	STK24|8428	TRUE
STK25	ENSG00000115694	2	STK25|10494	TRUE
STK31	ENSG00000196335	7	STK31|56164	FALSE
STK32A	ENSG00000169302	5	STK32A|202374	TRUE
STK32B	ENSG00000152953	4	STK32B|55351	TRUE
STK32C	ENSG00000165752	10	STK32C|282974	TRUE
STK33	ENSG00000130413	11	STK33|65975	TRUE
STK35	ENSG00000125834	20	STK35|140901	TRUE
STK36	ENSG00000163482	2	STK36|27148	TRUE
STK38L	ENSG00000211455	12	STK38L|23012	TRUE
STK38	ENSG00000112079	6	STK38|11329	TRUE
STK39	ENSG00000198648	2	STK39|27347	TRUE
STK3	ENSG00000104375	8	STK3|6788	FALSE
STK40	ENSG00000196182	1	STK40|83931	TRUE
STK4	ENSG00000101109	20	STK4|6789	TRUE
3925	ENSG00000117632	1	STMN1|3925	TRUE
STMN2	ENSG00000104435	8	STMN2|11075	TRUE
STMN3	ENSG00000197457	20	STMN3|50861	TRUE
STMN4	ENSG00000015592	8	STMN4|81551	TRUE
STOML1	ENSG00000067221	15	STOML1|9399	TRUE
STOML2	ENSG00000165283	9	STOML2|30968	TRUE
STOML3	ENSG00000133115	13	STOML3|161003	FALSE
STOM	ENSG00000148175	9	STOM|2040	TRUE
STON1-GTF2A1L	ENSG00000068781	2	STON1-GTF2A1L|286749	FALSE
STON1	ENSG00000243244	2	STON1|11037	TRUE
STON2	ENSG00000140022	14	STON2|85439	TRUE
STOX1	ENSG00000165730	10	STOX1|219736	TRUE
STOX2	ENSG00000173320	4	STOX2|56977	FALSE
STRA13	ENSG00000169689	17	STRA13|201254	TRUE
STRA6	ENSG00000137868	15	STRA6|64220	FALSE
STRA8	ENSG00000146857	7	STRA8|346673	FALSE
STRADA	ENSG00000266173	17	STRADA|92335	TRUE
STRADB	ENSG00000082146	2	STRADB|55437	TRUE
STRAP	ENSG00000023734	12	STRAP|11171	TRUE
STRBP	ENSG00000165209	9	STRBP|55342	TRUE
STRC	ENSG00000242866	15	STRC|161497	FALSE
STRN3	ENSG00000196792	14	STRN3|29966	TRUE
STRN4	ENSG00000090372	19	STRN4|29888	TRUE
STRN	ENSG00000115808	2	STRN|6801	TRUE
STS	ENSG00000101846	X	STS|412	TRUE
STT3A	ENSG00000134910	11	STT3A|3703	TRUE
STT3B	ENSG00000163527	3	STT3B|201595	TRUE
STUB1	ENSG00000103266	16	STUB1|10273	TRUE
STX10	ENSG00000104915	19	STX10|8677	TRUE
STX11	ENSG00000135604	6	STX11|8676	FALSE
STX12	ENSG00000117758	1	STX12|23673	TRUE
STX16	ENSG00000124222	20	STX16|8675	TRUE
STX17	ENSG00000136874	9	STX17|55014	TRUE
STX18	ENSG00000168818	4	STX18|53407	TRUE
STX19	ENSG00000178750	3	STX19|415117	FALSE
STX1A	ENSG00000106089	7	STX1A|6804	TRUE
STX1B	ENSG00000099365	16	STX1B|112755	TRUE
STX2	ENSG00000111450	12	STX2|2054	TRUE
STX3	ENSG00000166900	11	STX3|6809	FALSE
STX4	ENSG00000103496	16	STX4|6810	TRUE
STX5	ENSG00000162236	11	STX5|6811	TRUE
STX6	ENSG00000135823	1	STX6|10228	TRUE
STX7	ENSG00000079950	6	STX7|8417	TRUE
STX8	ENSG00000170310	17	STX8|9482	TRUE
STXBP1	ENSG00000136854	9	STXBP1|6812	TRUE
STXBP2	ENSG00000076944	19	STXBP2|6813	TRUE
STXBP3	ENSG00000116266	1	STXBP3|6814	TRUE
STXBP4	ENSG00000166263	17	STXBP4|252983	FALSE
STXBP5L	ENSG00000145087	3	STXBP5L|9515	TRUE
STXBP5	ENSG00000164506	6	STXBP5|134957	TRUE
STXBP6	ENSG00000168952	14	STXBP6|29091	FALSE
STYK1	ENSG00000060140	12	STYK1|55359	FALSE
STYXL1	ENSG00000127952	7	STYXL1|51657	TRUE
STYX	ENSG00000198252	14	STYX|6815	TRUE
SUB1	ENSG00000113387	5	SUB1|10923	TRUE
SUCLA2	ENSG00000136143	13	SUCLA2|8803	TRUE
SUCLG1	ENSG00000163541	2	SUCLG1|8802	TRUE
SUCLG2	ENSG00000172340	3	SUCLG2|8801	TRUE
SUCNR1	ENSG00000198829	3	SUCNR1|56670	FALSE
SUDS3	ENSG00000111707	12	SUDS3|64426	TRUE
SUFU	ENSG00000107882	10	SUFU|51684	TRUE
SUGT1P3	ENSG00000239827	13	SUGT1L1|283507	FALSE
SUGT1	ENSG00000165416	13	SUGT1|10910	TRUE
SULF1	ENSG00000137573	8	SULF1|23213	TRUE
SULF2	ENSG00000196562	20	SULF2|55959	TRUE
SULT1A1	ENSG00000196502	16	SULT1A1|6817	TRUE
SULT1A2	ENSG00000197165	16	SULT1A2|6799	FALSE
SULT1A3	ENSG00000261052	16	SULT1A3|6818	TRUE
SULT1B1	ENSG00000173597	4	SULT1B1|27284	FALSE
SULT1C2	ENSG00000198203	2	SULT1C2|6819	FALSE
SULT1C3	ENSG00000196228	2	SULT1C3|442038	FALSE
SULT1C4	ENSG00000198075	2	SULT1C4|27233	TRUE
SULT1E1	ENSG00000109193	4	SULT1E1|6783	FALSE
SULT2A1	ENSG00000105398	19	SULT2A1|6822	FALSE
SULT2B1	ENSG00000088002	19	SULT2B1|6820	FALSE
SULT4A1	ENSG00000130540	22	SULT4A1|25830	TRUE
SULT6B1	ENSG00000138068	2	SULT6B1|391365	FALSE
SUMF1	ENSG00000144455	3	SUMF1|285362	TRUE
SUMF2	ENSG00000129103	7	SUMF2|25870	TRUE
SUMO1	ENSG00000116030	2	SUMO1|7341	TRUE
SUMO2	ENSG00000188612	17	SUMO2|6613	TRUE
SUMO3	ENSG00000184900	21	SUMO3|6612	TRUE
SUMO4	ENSG00000177688	6	SUMO4|387082	FALSE
SUN1	ENSG00000164828	7	SUN1|23353	TRUE
SUN2	ENSG00000100242	22	SUN2|25777	TRUE
SUN3	ENSG00000164744	7	SUN3|256979	FALSE
SUN5	ENSG00000167098	20	SUN5|140732	FALSE
SUOX	ENSG00000139531	12	SUOX|6821	TRUE
SUPT16H	ENSG00000092201	14	SUPT16H|11198	TRUE
SUPT4H1	ENSG00000213246	17	SUPT4H1|6827	TRUE
SUPT5H	ENSG00000196235	19	SUPT5H|6829	TRUE
SUPT6H	ENSG00000109111	17	SUPT6H|6830	TRUE
SUPT7L	ENSG00000119760	2	SUPT7L|9913	TRUE
SUPV3L1	ENSG00000156502	10	SUPV3L1|6832	TRUE
SURF1	ENSG00000148290	9	SURF1|6834	TRUE
SURF2	ENSG00000148291	9	SURF2|6835	FALSE
SURF4	ENSG00000148248	9	SURF4|6836	TRUE
SURF6	ENSG00000148296	9	SURF6|6838	TRUE
SUSD1	ENSG00000106868	9	SUSD1|64420	TRUE
SUSD2	ENSG00000099994	22	SUSD2|56241	FALSE
SUSD3	ENSG00000157303	9	SUSD3|203328	FALSE
SUSD4	ENSG00000143502	1	SUSD4|55061	TRUE
